OBJECTID,POP1990,POP2000,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,YEAR,COUNTY,COUNTYNAME,POP2010
1173,34795,37213,473,5,15,46,87,320,3579854,225,5,17,75,125,8,33,1,1,1,1,36,37,31,1,1,1,1,34,35,8,0,3,0,3,6,6,5,1,1,1,1,6,7,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,61,0,3,0,3,63,63,54,0,1,0,1,56,56,48,41,39,27,40,50,36,33,29,39,45,46,24,21,27,37,40,28,47,52,75,49,50,23,2012,50,Jasper,0
1253,19033,18815,316,4,9,26,42,235,2408639,97,4,11,35,44,7,20,1,2,1,2,20,21,10,1,1,1,1,10,11,5,2,0,2,0,5,7,3,0,1,0,1,2,2,3,0,0,0,0,3,3,1,0,0,0,0,1,1,1,0,0,0,0,1,1,45,1,0,1,0,46,47,32,1,0,1,0,33,34,24,29,37,23,29,23,21,27,19,14,30,40,13,15,21,29,29,20,34,37,37,32,27,22,2013,79,Poweshiek,0
1254,11624,11400,82,1,2,15,7,57,600028,29,1,2,17,10,0,7,1,0,1,0,7,8,3,1,0,1,0,3,4,2,1,0,1,0,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,15,0,1,0,1,14,14,12,0,1,0,1,11,11,7,2,9,4,6,5,7,5,4,5,17,11,5,2,4,8,6,3,7,12,16,7,8,4,2013,54,Keokuk,0
1255,21532,22335,315,6,10,29,64,206,2259775,148,6,12,40,91,5,15,0,0,0,0,16,16,15,0,0,0,0,16,16,8,1,3,1,3,5,6,2,0,0,0,0,2,2,4,0,0,0,0,4,4,3,0,0,0,0,7,7,2,0,0,0,0,2,2,32,2,2,2,2,36,38,18,0,0,0,0,21,21,21,14,28,24,31,28,27,26,33,30,25,28,7,12,6,23,34,32,40,51,47,21,26,16,2013,62,Mahaska,0
1256,8312,8541,72,0,2,4,18,48,510526,31,0,3,8,20,0,3,0,0,0,0,3,3,2,0,0,0,0,2,2,1,0,1,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,0,4,4,6,10,3,7,8,1,2,11,5,7,5,7,3,3,4,8,5,4,11,10,9,6,5,4,2013,26,Davis,0
1257,16310,16181,206,1,12,14,24,155,1257013,71,2,14,21,27,9,13,0,5,0,5,12,12,10,0,3,0,3,11,11,5,0,2,0,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,1,0,0,0,0,1,1,9,0,1,0,1,11,11,6,0,1,0,1,8,8,17,11,20,12,19,16,16,14,15,15,27,24,4,4,8,19,14,20,17,29,36,20,15,20,2013,51,Jefferson,0
1005,36033,40671,632,4,15,47,171,395,3915584,340,4,17,71,107,145,27,2,1,2,2,32,34,18,1,0,1,0,23,24,13,2,2,2,3,11,13,4,0,1,0,1,4,4,2,0,0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,1,1,48,1,1,1,2,55,56,33,1,1,1,2,36,37,66,50,40,40,51,58,43,37,52,63,67,65,28,23,27,79,51,58,57,65,93,64,55,32,2011,91,Warren,0
1006,327140,374601,8307,29,163,707,1466,5942,42649312,3077,30,175,892,1887,123,477,13,19,14,23,528,542,374,10,13,11,15,420,431,166,5,31,5,32,162,167,111,6,17,6,18,106,112,61,0,5,0,5,62,62,30,0,1,0,1,40,40,34,0,1,0,1,37,37,459,4,15,4,16,469,473,266,3,8,3,8,274,277,848,677,563,651,714,661,657,785,621,735,670,725,319,261,151,786,720,720,1045,1179,1503,730,536,357,2011,77,Polk,0
1007,7334,6830,50,2,2,5,10,31,484050,30,2,3,12,15,0,7,1,1,1,1,13,14,6,1,0,1,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,8,9,2,1,0,1,0,4,5,6,6,2,3,0,5,2,3,6,3,3,11,2,4,2,3,5,4,0,9,8,4,2,7,2011,5,Audubon,0
1088,20847,21310,391,1,12,31,33,314,1896418,109,2,16,46,46,1,19,0,2,0,2,19,19,15,0,2,0,2,13,13,6,0,5,0,5,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,24,0,2,0,2,24,24,12,0,1,0,1,11,11,46,38,24,29,27,32,18,22,28,37,50,40,23,16,15,34,37,36,28,38,45,50,47,22,2011,96,Winneshiek,0
1089,13295,13095,134,3,6,4,15,106,792740,44,4,7,12,25,0,4,0,1,0,1,5,5,4,0,1,0,1,5,5,1,0,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,0,2,13,13,8,0,1,0,2,9,9,18,13,7,13,7,6,6,4,7,15,18,20,3,2,4,12,12,20,12,19,18,16,10,6,2011,19,Chickasaw,0
1090,16870,16976,190,1,3,11,36,139,1312117,66,1,4,15,41,6,11,0,0,0,0,12,12,9,0,0,0,0,9,9,2,0,0,0,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,12,12,6,0,0,0,0,6,6,10,6,19,19,17,17,19,15,10,17,21,20,4,5,4,18,17,21,23,21,29,19,15,14,2012,73,Page,0
1091,150973,158668,3640,9,64,321,610,2636,19337285,1422,9,71,432,878,41,176,3,17,3,20,186,189,140,2,12,2,13,150,152,85,2,15,2,16,86,88,40,0,6,0,6,41,41,34,0,3,0,3,31,31,16,0,0,0,0,30,30,13,0,0,0,0,13,13,233,1,3,1,3,239,240,135,0,1,0,1,140,140,355,254,319,258,297,301,262,294,323,352,291,334,143,107,76,265,320,358,431,562,597,336,270,175,2012,82,Scott,0
1092,39907,41722,435,4,21,51,84,275,2377680,212,4,24,70,97,21,32,0,4,0,5,32,32,25,0,4,0,5,25,25,13,1,4,1,5,12,13,2,0,1,0,1,1,1,3,0,0,0,0,3,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,32,0,1,0,1,32,32,22,0,1,0,1,22,22,41,42,27,28,35,28,35,36,37,41,45,40,20,14,18,41,37,37,32,66,65,53,29,23,2012,70,Muscatine,0
1093,38687,38052,585,5,12,41,66,461,2524579,157,5,14,54,84,5,34,2,2,2,2,37,39,28,1,2,1,2,30,31,16,2,4,2,4,15,17,1,0,0,0,0,1,1,2,0,0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,1,1,26,0,0,0,0,26,26,19,0,0,0,0,19,19,62,51,43,37,42,51,42,36,40,55,74,52,32,29,28,65,27,30,41,61,72,80,76,44,2012,56,Lee,0
1094,11592,12183,120,1,8,14,12,85,678305,47,1,8,24,15,0,9,0,1,0,1,10,10,9,0,1,0,1,10,10,3,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,14,1,2,1,2,12,13,9,1,1,1,1,8,9,25,13,9,6,10,12,16,12,9,5,2,1,7,2,13,13,4,5,9,13,14,18,11,11,2012,58,Louisa,0
1098,8226,8010,132,3,7,28,16,78,1847034,78,4,11,41,24,2,12,1,3,1,3,10,11,7,1,2,1,2,6,7,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,1,1,26,27,16,0,0,0,0,16,16,15,11,8,17,15,10,9,13,12,5,8,9,8,5,5,10,17,10,9,12,18,15,13,10,2012,36,Fremont,0
1099,82628,87704,1911,10,61,224,336,1280,11517075,823,12,71,280,438,34,115,4,16,5,21,121,126,95,4,11,5,15,100,105,83,2,16,2,16,72,74,39,1,3,1,4,40,41,21,0,0,0,0,23,23,11,0,0,0,0,14,14,2,0,0,0,0,2,2,170,1,5,1,5,178,179,113,1,3,1,3,122,123,159,154,148,136,172,154,156,168,133,172,179,180,85,68,64,155,154,151,234,277,317,187,124,95,2012,78,Pottawattamie,0
1100,14730,15666,257,5,11,21,38,182,1746800,95,5,11,24,58,2,18,2,2,2,2,18,20,16,1,2,1,2,15,16,12,3,2,3,2,12,15,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,22,14,0,0,0,0,16,16,14,16,14,16,23,31,25,27,15,28,19,29,12,8,4,30,19,17,25,30,35,26,35,16,2012,43,Harrison,0
